text,date,from
"Right you Pilgrims I am Boris The Dictator and I have with me today 2 for the Health of The Dom Cummings Eyesight Society Government Yes-Men who are Banned from answering any Question&#39;s about whether or not The Public that love me can break Coronavirus Rules that you are being told to obey and never break.<br>Any Questions about whether Cummings was right to BREAK The Government Health Guidelines that Cummings himself has helped to Draft and Draw-Up cannot be Answered by my Yes-Men Health Officials since any such Health Questions are Political. <br>So, why didn&#39;t Boris just NOT hold today&#39;s Number 10 Dictators Briefing by himself.<br>Pilgrim&#39;s MUST do as Dictator Boris said&#39;s and don&#39;t do as Dom Cummings did.",20200528,SUN
Yes,20200528,SUN
DR RASHID BUTTAR......DR BRUCE LIPTON.....AND MY FAVE....OLD MAN IN A CHAIR....<br>YOUTUBE....go watch if want truth from genuine people not puppets,20200528,SUN
Has anyone seen THE QUEEN lately? Where?,20200528,SUN
Until today I never knew Norris is so short,20200528,SUN
Cashless system to control everyone say no to that and still use cash the Zionist are trying to use covid 19 to create cashless system. All countries are working together to kill us off and track us down we as people half of us are to dumb to realise that. People still use cash if u own a business wear gloves simple and keep cash coming in of they do get thier way then they have full control over us they will freeze out accounts any time until we obey them in a cashless society.,20200528,SUN
🙂,20200528,SUN
"Test and Trace??... what a joke!<br>They still can&#39;t even  test anywhere near their promised 100k target.<br>.   and what are the 25,000 tracers doing?  You might as well tell anyone that&#39;s tested positive to phone whoever they&#39;ve been less than 2m away and tell them to get tested!<br>It&#39;s all political spin to look like they&#39;re doing something... and divert attention away from the mess they&#39;ve made handling the Coronavirus outbreak!",20200528,SUN
Do you think that God does not see how do you lie nd kill people&#39;s God will take care of each one of you who killed so many people&#39;s remember god is watching from above !!!,20200528,SUN
3? Maybe. 5 lockdowns maybe 6 should do it. 7 just in case.,20210106,BBC
Q: Will England’s third lockdown work?<br>A: No,20210106,BBC
The first 20 seconds of this.... are Newsnight going for the best apocalypse film at the Oscars this year.,20210106,BBC
Cases means absolutely nothing when it&#39;s based on a pcr test that is utterly useless.,20210106,BBC
Insert Simon Cowell saying &quot;no&quot; here,20210106,BBC
"......well, you know what they say about doing the same thing over and over again, expecting a different result.",20210106,BBC
Will it work? Short answer: probably not,20210106,BBC
"Start.purchasing tents, we may all be living in one soon.",20210106,BBC
&quot;WE&quot; didn&#39;t drive Covid down last summer.  It was a normal seasonal variation.,20210106,BBC
This government is such a joke bruv,20210106,BBC
"Short answer: No<br>Long Answer: No, It is not.",20210106,BBC
Will the first lockdown work? (It didnt)<br>Will the 2nd lockdown work? (It didnt) <br>Will the 3rd lockdown work? (It wont),20210106,BBC
<b>This no doubt will be a annual Event as Flu Epidemics sweep the Northern Hemisphere every year and claim the lives of over 83 Year olds.</b>,20210106,BBC
Meanwhile FDA ADMITS PCR GIVES FALSE RESULTS,20210106,BBC
"Are you sitting comfortably? &quot;Once upon a time, in BBC fantasyland..........&quot;",20210106,BBC
"There will be hell to pay. Everyone involved, including the BBC.",20210106,BBC
"Government must help direct through the bank for all the people who had lost their jobs, redundancy was given to those people by the company",20210106,BBC
"Its not about the lockdown working😂you couldnt make this shit up ,,,,oh wait,,,",20210106,BBC
We actually have over 2.5 million cases because apparently nobody has ever recovered from COVID in the UK.,20210106,BBC
Does anyone believe the government give a shit about anything other than money?,20210106,BBC
"Get rid of this man. Him, Hancock and the other two of the four horsemen .",20201016,SUN
So many lies its now beyond a joke. Why have they combined flu and covid numbers into one category? So they can scare the public with higher then actual numbers.,20201016,SUN
Manchester is setting the right example for the rest of the country.,20201016,SUN
People of the UK<br>Stand up or forever be walked on.,20201016,SUN
"Boris Johnson, you can take your restrictions, your orders, your tyranny, your dictatorship, your attempts at marshal law and your incredulous scaremongering and go take a hike. Sincerely, A Mancunian.",20201016,SUN
"reject all lock downs, down with tyranny",20201016,SUN
"ALL BS.  All of this is nothing more than the UN&#39;s AGENDA 21/30, NEW WORLD ORDER, NEW NORMAL roll out.  Tyranny masquerading as a virus, wake up folks!",20201016,SUN
Lies lies and more lies.<br>Build back better means I am a globalist shill. Treason,20201016,SUN
Fight back Manchester your leader is the only one with a spine.,20201016,SUN
Boris is doing Jacob Rothschild proud.,20201016,SUN
reading from a script from his owner pay masters church of satan,20201016,SUN
"Don&#39;t believe its the unscientific restrictions that are bringing deaths and hsopitalisations down, they make little difference, its the growth of immunity that will reduce this virus, in the same way it has with previous sars covid viruses. the government scare stories are just poured out to give them control over us.  I hope enough people will soon realise this and take these power mad politicians on.",20201016,SUN
"Johnson and co are traitors, no to forced vaccines.",20201016,SUN
Civil war is coming! Boris and his fascist government will pay.,20201016,SUN
Total economic destruction brought to you by Chairman Johnson.,20201016,SUN
watch v for vendetta and tell me this isnt the same story,20201016,SUN
Johnson STOP THIS NOW!,20201016,SUN
Commie traitors,20201016,SUN
Money must be rolling in for these test and trace companies.,20201016,SUN
"Everyone in this comment section must have sub double digit IQ and not to mention a childish sense of entitlement. Imagine comparing a lock down during a virus to concentration camps, this generation is actually something else. I don&#39;t like the PM, but he literally has nothing to gain from lock downs, it&#39;s literally crippling the economy, so how does it make sense in your hollow heads that he locking people down for the sole reason of taking away your freedom. You&#39;re all delusional hippies believing all these 10 IQ posts you see on social media, I bet you also believe that 5G is killing people, everything is a conspiracy to you degenerates. . This isn&#39;t just the flu, many people are dying from this, older people especially and you low life gen z hippies are a big factor. Honestly the state of people today, starting to make Idiocracy look like a documentary.",20201016,SUN
Do a report on our own Quarantine Hotels instead of Hong Kong&#39;s Hotels.,20210215,BBC
These hotels must be making a fortune judging by the quality of and amount of food here,20210215,BBC
"at this point newspapers can literally just send their journalists out to test each countries hotel experience, just to report on it, imagine",20210215,BBC
Absolute dystopian nightmare scenario painted by mass media as something &quot;fun&quot;,20210215,BBC
"This looks so much fun!!!! <br><br>In other words. <br><br>Don&#39;t go on holiday this year unless you have £1,700 spare.",20210215,BBC
Looks like fancy prison.,20210215,BBC
“Quarantine hotel”. This is straight out of 1984 — wake up people.,20210215,BBC
This video makes it look almost fun to quarantine 🤦🏻‍♀️😠. This is the last thing that it is.  We shouldn&#39;t be accepting this.  We won&#39;t ever go back to normal if we accept this bizarre behaviour as normal.,20210215,BBC
"Why don&#39;t these people realise they are prisoners. Eating one star food, at four star prices.",20210215,BBC
Prison basically.,20210215,BBC
&quot;Real World&#39; lol.<br>The Cult. Agenda 21,20210215,BBC
I want to see what shite the UK hotels will serve up. Probably gruel and stale bread,20210215,BBC
"Are they paying for those sh*t meals?<br>Better food in a real prison, probably.",20210215,BBC
Where’s our one ? Our ibis food should be spot on if we are critically criticising other hotels abroad ... let alone we should pay 1.7k,20210215,BBC
Look like consented prisoners!,20210215,BBC
"For anyone else with young kids, this looks like heaven.",20210215,BBC
That bloody vomit is considered food now?,20210215,BBC
What happened to all the Trump stories on the BBC awfully quiet guys? Wonder why?,20210215,BBC
Is this meant to make people feel sorry for them?,20210215,BBC
This is our children&#39;s future <br>Oh what a wonderful life they will have      well if you&#39;re mega rich anyway,20210215,BBC
It was tyranny from the beginning.,20200930,Independent
"What they&#39;ve been doing is driving forward the UN&#39;s AGENDA 21/30, NEW WORLD ORDER, NEW NORMAL agenda at full throttle.  The virus is simply the vehicle they have been using to swiftly move that agenda along, disguising their very evil intentions as care when it is exactly the opposite.  WAKEY-WAKEY everyone!",20200930,Independent
Well said 👏🏻👏🏻,20200930,Independent
Well said Mr Speaker Boris and his mafia are doing just as they like and stamping all over constitutional procedure at this time GB is more like a dictatorship than a democratic country.,20200930,Independent
"The Speaker also MUST excercise his own power available to his position and announce &quot;emergency debates&quot; in order to compel Hancock, Johnson et al, to come to the Commons and justify these unlawful decisions against freedom of liberty and negation of human rights; and there must be open debate!",20200930,Independent
Robin Tillbrook is correct by stating the Gov.  are UNLAWFUL.  yes The ENGLISH CONSTITUTION IS THE LAW OF THE LAND,20200930,Independent
"It is this simple: Johnson is a proxy -- a stooge for SAGE and others higher up in the deep state!  A mere puppet used to take the flak and draw attention away from the 77th Brigade currently conducting propaganda, counter-intelligence and repetitive brainwashing of the general public.",20200930,Independent
well done speaker ...you wevcaN UNDERSTAND ...gOV&#39;T ....LOST,20200930,Independent
"PROJECT FEAR, NO PEOPLE DYING as admissions are on a flat curve and hospotals are empty , so are most testing centres. <br>PEOPLE ARE TESTING POSITIVE AS THERE IS A INCREASE IN TESTING because of track and trace and work based or related testing. CASES ARE SUSPECTED ONLY. Track and Tracing game,  LYERS.<br>There is a spike in testing by appointment to tell us how busy it is, now they have run out of tests, really? They are finding people which are IMMUNE and those with a COLD, as they are testing for trace, particles of viral DNA, RNA, which all people have if they had a flu vacc-ine or were ill in  some point in their lifes, more cases are not more ill with COVID and or infected or people DYING WITH or OFF COVID. <br>The CPR TESTS they using are NOT meant for testing viral infection either,<br>And 80% UNRELIABLE.<br>ONLY a BLOOD TESTING would find THAT ELLUSIVIRUS, which seems very INTELLIGENT all through the plandemic, and  need finding with £100 million in a healthy population with a good working immune system. What spikes? those tested forr fake track and fake trace, or those having to test over and over with mixed results, but still having to quarantine, or those with any RNA trace or any of the 37 strains of Corona trace, All positive. <br>And not to forget those people which death certificate was altered to justify death cases equally those that died in the carehome fiasco or those that died of influenza, cancer,  heart attacks, and motorcycle accidents, OFF covid or WITH, is    the twisted narrotive here. Can you smell the coffee now?<br><br>The fantastic immune system,  Fresh Air and sun light, Healthy eating and some Exercise are the best remedies agsinst pathogens and infections.<br>Science have not even isolated this dangerous virus which need finding still, at a spending of £100 million 99.6 rate of  survival and recovery and most people do not even get sick. In the USA they had to review, the amount of people directly dying to WITH cvid. 6% of the original OFF Covid narrative. <br>Absolutely disgusted, my guess is, that we are all being deceived beyond any measure.  Where was i?<br>100 000 people which they claimed ill, and 60.000  died or both, revised to 00.6%. 6000 people, and on a population of over 320 million people. 6000 people that is, really low.  <br>Most if not all of them that did die, were old and vanurable, and those with other underlying health conditions. All other suspected deaths are symptom based diagnosis and suspected on symptoms, such as changing peoples death certificate as<br>THERE IS NO TEST TO FIND covid 19 which was bio engineered to cause global reset. <br>TEST FINDS TRACE OF DNA AND RNA of ANY group of viruses INCLUDING DEATH OR BROKEN TRACE PARTICLES.<br>Virus is still to be isolated, so if still in existence without herd immunity, it  effects only up to 10% of those people with underlying health conditions and the elderly, nothing different than influenza that effects millions of people the world over. <br><br>There is now herd immunity i presume  after 8 months or are all those restrictions pushing for more devision amongst the people?<br>What do you think? I think both.<br><br>Viral infections can and should be treated with HCQ, Hydroxychloroquine and Zinc. A study in Belgium in August 2020 concluded in a study of over 8000 participants that when given the corect dose of 200mg to 400mg per 24 hours, it stated that it will have great benefit even after 5 days, 27%. Less mortality and  more patients recovered cured. Other test done were in the Netherlands and Brazil with Oxford University and the WHO had their own study. Giving way to high of a testing dose 2000mg in 16 Hours, it causes heart problems when given incorrect. On basis of the complications the WHO advised against the use , as there was no evidence that it worked. Absolutely  disturbing that the Belguim study was not observed and acted upon with proving no more then what is the legal gold standard 200mg to 400mg per 24 hours. More recent  testing studies revealed higher recovery and lower mortalitt more than 70% cured. All cases to treat with Hydroxychloroquine and zinc.  Banned in some countries to be described, bu it is a very good and cheap generic medicine and has a extremely  reliable track record for over 70 years of treating anti viral infections, there are several other antiviral treatments that are very effective, reliable and very cheap to manufacture.  Around the world the GOVS are pushing for a reset with several different vac-cines.<br><br>THESE RNA VACCINES are COMPLETELY DIFFERENT THAN ANY JAB YOU EVER HAD. The problem?  <br>These are different for all  the wrong reasons. DNA ALTERING, ABORTED Female BABY FOETUS CELL LINES, HECK 293, vaccines are Not TESTED PROPERLY and over time, NANO TECH, MICROCHIP,  could be a big killer and make many ill when mixed with other random untested potions  with many added evils. <br>Many complication expected, including mutations Do not take at any cost, i plead with you in Jesus Christ mighty name. Amen.<br><br>With mind controll and media they will create more and more new normals. Being unable to buy or sell without the mark of the beast. exclusion from society, inducing guilt, financial punishments and imprisonment will be the norm for those that stand, BUT I SAY TO YOU, STAND FOR JESUS CHRIST ONLY, as all other roads lead to destruction.<br><br>Only one study with children suggested that school aged children are up to 5x more likely to get a Corona viral infection after taking a influenza vaccine. Bit concerning as they are pushing all people to get the flu jab. Gov is bringing in new laws for having to accept the unsafe vac-cines and NO LIABILITY when these are given to the general  population There would be load more cases and people testing positive -false positives, and more cases that is   and<br><br>Some People will have more serious symptoms from mixing Vaccines.  In adults there were no studies on these effects, Could be better, could be worse. I love science, that of truth<br>but these particular cases would give the NWO, or WHO all the cloud to act the saviour and bring in the corrupted vaccines to protect us against the  covd2 which they are going to find soon with £100 million <br><br>These ventilators they used in the beginning of the year were set up for a different condition and were putting to much pressure on the longs of patients resulting in more deaths..There was no need for forced sedation in most cases if treated with antiviral drug which was ignored or withheld on advise of fake scientists and experts working for satan himself.<br><br>Care homes were receiving ill, and patients in recovering and there was no testing of care staff till three months into the events.  That lead to people dying there, as there was no propper  protection or plan. Smells a bit fishy to me.  Every week the narrative changed on computer science data and computer predictions based on AI, which has already become a idol of its own. <br><br>FLATTEN THE CURVE, ALL FLAT NOW, WHAT? MORE MEASURES AND LESS FREEDOM?<br>It just proves that Science is not ultimate truth and those believing or shall i say playing for God and abusing the moral laws, are fulfilling bible prophecy.<br><br>Are you all asleep to see that this whole thing is about bringing in the new normal.  <br>Type in go-ogle search any two,three or four numbers and write, new cases,  behind the numbers. You will see its all conjured up as it does not matter what number you choose, it will come up  with stories pre fabrica-ted to get you to live in fear and confusion.<br>They are taking all people like sheep to the slaughter with this prop-agenda based on bs narratives and statictic lies, do your homework first before you open your mouths. They are collap-sing the economy with fals science and data, enfor-cing new normals and calling it freedom. <br>Wake up people, please? For-ced injecti-ons coming with nanote-chnol-ogy and animal dna in order to own you or els they will make you.<br>Be not dece-ived in knowing how evil these rich people really are. We are their enemies as they play for god using dirty tactics.  <br><br>Believe, in Jesus Christ only, repent, get born again in jesus Christ, not any religion, get faith from reading the word and and he will save you by his grace and merci.  Do the will of our father in heaven.  Hurry up please? There is not much time left before hell breaks loose around the world. <br>Stop reading the news, its all fabri-cated to bring in the new world order, contro-lling and ensl-aving humanity under the system of the AI  beast. <br>Put your trust in Jesus Christ of Nazareth, and you will be saved Ask for truth, revelation. Repent and humble yourselfs and receive the truth by the Holy Spirit. Saved by believing, leading to faith and saved by his mercy and grace. Believe on the finished work on the cross. <br>Be born again. Ameen X",20200930,Independent
"What a joke is this speaker. He can&#39;t even &quot;speak&quot; properly.<br><br>Together with a joke for PM, the Brits sure have the government they deserve 😅",20200930,Independent
Boris the mong and his corrupt mates are getting richer while people are losing their jobs and businesses and in many cases...lives. The whole plandemic needs shutting down and the lies need to stop.,20200930,Independent
ITS TIME TO GO,20200930,Independent
"BoJo has made a career of lying and perfected it to the point that it is now his hallmark. <br><br>He is a stain upon the fabric of his vocation, one that can&#39;t be cleaned and thus needs to be replaced.",20200930,Independent
Can he not read,20200930,Independent
"The most important thing is that there is a challenge to this govenment tyranny.  That said, it was painful listening to such an incompetent reading of his prepared statement on a matter of such legal gravity.  But at least it was done, and the Speaker should be commended for the content, and his bravery for taking a stance.  Perhaps he will act as an example for all of the silent cowards sitting on the benches allowing a coup de&#39;tat to take place unchallenged.",20200930,Independent
BREAKING NEWS FROM THE 🔮📺<br><br>Obviously the message is being alive can kill so everybody should be dead for all our safety.<br><br>Please follow the rules.,20200930,Independent
Yo! Mr Speaker How long have you been reading children&#39;s books? <br>you&#39;re not a big boy yet to read important documents!!<br>where the hell have they got him from?,20200930,Independent
Is the speaker a British or from somewhere else,20200930,Independent
"What a puppet show!!!. CPR TEST ARE NOT MADE FOR THIS PURPOSE, and  only 7% accurate according to Dominic Raab, and Cummings said that 9 out of 10 tests are false positives. TESTS ARE FLAWED.<br>THEY ARE TO FIND CANCER CELLS BUT PICK UP. BROKEN AND DAMAGED DNA AND RNA OF ANY INFECTION, WHETHER INFLUENZA OR THE 37 STRAINS OF COVID INCLUDING COMMON COLD.<br>BE NOT DECEIVED. <br><br>THE BIBLE SAYS THESE THINGS WILL COME TO PASS in the BOOK OF REVELATION. <br><br>There is hope in JESUS CHRIST only , PUT YOUR TRUST IN HIM AND BE SAVED.<br>HALLELUJAH,  AMEN.<br><br>Praise the Lord Jesus Christ and his church and ministries, with regards to his saints, angels and prophets of righteousness.  Bless Gods kingdom and his Holy spirit.  Bless all the children on the earth, and the young, old and those with infirmities,and those suffering bondage, hunger, famine, war and imprisonment.<br>I pray for the lost, all back sliders, and all The nations and its leaders. I pray for all my brothers and sisters in the faith, all unbelievers and sinners.  I pray for my kids, family, extended family, friends neighbour&#39;s, enemies  and those of Christ.<br>Hallelujah praise his mighty name and bless those that read this. Jesus loves you all. Amen. X",20200930,Independent
Lockdown yes,20200930,Independent
so we can’t meet 6 people but locks us in classes with 30 people and 3 k people in school? weirdchamp,20200922,BBC
He keeps calling the rebellious a minority yet all I see is people who don’t believe you at all Boris,20200922,BBC
So covid only comes out after 10pm ?,20200922,BBC
"No mixing of people at home, but pubs are open, brilliant.",20200922,BBC
"Don&#39;t think the virus destroyed the economy, that was done by people and their governments.",20200922,BBC
"You just try fining me £10K, I&#39;ve never had £10K in my life.",20200922,BBC
The army? You&#39;re crazy 🤪 Boris. Greatest power grab in history..,20200922,BBC
Boris is corrupt and needs to go,20200922,BBC
such a waste of time during our limited lives,20200922,BBC
The government and the BBC work together to bring you the biggest load of crap you have ever heard.,20200922,BBC
‘We must take action now because a stitch in time saves nine’ <br><br>Bojo the Clown 2020,20200922,BBC
Why’s he look like he’s about to burst out into laughter,20200922,BBC
Lie detector tests for Boris and co !!,20200922,BBC
From the man that  a few days ago was telling people to get back to their offices. Thank God for his wold beating testing scheme.......that he farmed out to his chums in the private sector.......,20200922,BBC
They&#39;re all in this together...,20200922,BBC
"This is how the FASCISM starts ppl, WAKE UP!",20200922,BBC
Those &#39;conspiracy theorists&#39; were right all along.,20200922,BBC
"Just two weeks, flatten the curve, save the NHS. 6 months separated from your friends and family, for health reasons, sssshh.",20200922,BBC
He says no more than 6 people in a group but then what about schools where theres more than 3 thousand people,20200922,BBC
“people will be a little bit more sober when they go home” really?? all that’s going to happen is people will start drinking earlier!,20200922,BBC
"Imagine not being able to buy Nike trainers for 3 months, these poor people have had nothing to show off on instagram all this time, how did they survive?!",20200615,SUN
If that was a white security guard pushing the man back . think of the outrage,20200615,SUN
NIKE known for using ‘sweat shops’ aka SLAVED LABOUR in Far East. They’re falling over themselves to buy them. Then they go on a BLM protest! This is UK’s future generation. Vacant and useless!,20200615,SUN
It&#39;s like another class of people living in London.,20200615,SUN
More cultural enrichment on display.,20200615,SUN
Nike - “Believe in something. Even if it means sacrificing everything.”,20200615,SUN
Black Nike’s matter,20200615,SUN
Looting or shopping?  Hard to say.  Gotta get them fresh Nikes though.   Reputations and lives depend on it.,20200615,SUN
while in other parts of the world people dont have money to eat ...,20200615,SUN
And China is still laughing to the bank,20200615,SUN
"Black lives matter protests, scuffles in queues, same differences...",20200615,SUN
The Mail Online has a petition to keep Churchill&#39;s statue in its rightful place.,20200615,SUN
All of them picking a new suit for their next court date.,20200615,SUN
"This is an utter joke ! If this is the chaos to buy trainers , what’s it going to be like when the pubs open ??",20200615,SUN
The fat Somalian man tried to finesse the queue 😂,20200615,SUN
Woke are LBC up to joining the BBC?? Bring back Nigel Farage,20200615,SUN
Thought it was the US until I heard the accents....,20200615,SUN
Social distancing has left the chat. Between this and the protests a 2nd wave of Covid 19 is on the way.,20200615,SUN
Never mind Nike...when are the brothels opening?,20200615,SUN
Lol the media are funny if this was a white person/ it would be far right activist,20200615,SUN
Our country is actually run by clowns isn&#39;t it 🤦‍♂️,20200922,SUN
Johnson: “We stayed at home”<br><br>Cummings - I didn’t.<br><br>Johnson: “Don’t worry boss”,20200922,SUN
can we go outside? Government: <b>yes</b><br>Can we get a drink? government: <b>no</b><br>Can we go to the shopping center with alteast 100 people? Government: <b>yes yes yes yes money yes yes yes yes</b>,20200922,SUN
"I see the virus has got a watch , very clever",20200922,SUN
March: Clap with your neighbours <br>September: Report your neighbours <br><br>I’m not gonna grass 😂 cause if there’s one thing nobody likes it’s a grass,20200922,SUN
Why does he always talk like he&#39;s preparing for an acting audition,20200922,SUN
No mention of the failed Covid testing system then.,20200922,SUN
Sheep live in fear of a wolf only to be eaten by their shepherd.,20200922,SUN
The slow and deliberate destruction of a nation,20200922,SUN
Thank god the virus doesn&#39;t attack before 10pm 🤨,20200922,SUN
"Anyone remembers eat out help out , if you do , don’t laugh",20200922,SUN
"There is no logic or common sense whatsoever, attatched to this lousy government.",20200922,SUN
The entire British political establishment need to be taken out.,20200922,SUN
"The rules are all over the place😂one minute it&#39;s go and have a scran at the pub then it&#39;s the virus will spread in the pub, but only at 10pm😂",20200922,SUN
No more than 6 indoors and outdoors then how come schools are open,20200922,SUN
"But 1000+children in school no social distance in class,no mask it&#39;s ok yeah wtf",20200922,SUN
This live event has not yet started. Already downvoted.,20200922,SUN
"I can&#39;t help but distrust everything that this man says, if he said good morning I&#39;d have to check my watch.",20200922,SUN
So the government can lock down everything related to our social lives but it&#39;s ok to sit in a staff canteen at work with 20 other people,20200922,SUN
Rule of 6? Jokes on you I don’t even have 6 friends,20200922,SUN
Defund the BBC,20201216,BBC
who is listening to this rubbish anymore. :D,20201216,BBC
BBC News Flash...Breaking News...Listen to Talk Radio as we don&#39;t make sense anymore.Defund the BBC Propaganda machine.,20201216,BBC
"Haven’t watched the video yet, but judging from recent news coverage, I’m going to guess no.",20201216,BBC
Lockdowns don’t work. <br>They do kill people though.,20201216,BBC
BBC BS,20201216,BBC
"Its very effective in destroying businesses, causing suicides, job losses, mental health problems, creeping totalitarian fascism, crippling the economy, etc etc, feel free to add",20201216,BBC
"That music, totally unnecessary... Urgh so cheesy",20201216,BBC
Severity of lockdowns and success fighting Covid deaths don&#39;t seem highly correlated.,20201216,BBC
So i can cram my house with people at xmas but i cant ice skate on a mostly empty rink ! Give us back our skating !!,20201216,BBC
"The Government have simply permeated the flesh and blood of the people through single words, idioms, and sentence structures that have been imposed on them in a million repetitions and absorbed mechanically and unconsciously.  History is now repeating itself, beware.",20201216,BBC
"You can&#39;t hide from viruses,use common sense only.Lockdowns,tiers,are a waste of time and destroying more than they are saving.Not listening to you anymore.",20201216,BBC
where do they get there &quot;right&quot; from to create Orwellian rules...,20201216,BBC
Uk has been the worst example of prevention in Europe! 👎,20201216,BBC
Three tier system is Excellent.<br>I&#39;ve been able to live my life as normal. No one has stopped me doing anything.<br>The police have no idea what I&#39;m doing,20201216,BBC
What they are on about? Coronavirus? Deadly Virus which can be killed by using Dettol Kitchen wipes 😂,20201216,BBC
The UK has officially gone down the drain,20201216,BBC
Horse dung,20201216,BBC
It&#39;s the schools !,20201216,BBC
"\"When considering issues like viruses, I like to return to a concept called &quot;first principles&quot;. When one looks at the history of humanity, they notice that disease is Nature&#39;s Way of culling the human herd of the weak. That is how Humanity survived for millions of years. Darwin and others referred to it as &quot;survival of the fittest&quot;.<br>Somewhere along the line humans decided that they knew better than nature. I suppose out of a sense of compassion some decided that we should try to eliminate disease. When one looks at man&#39;s record however, it has proven to be a dismal failure. Perhaps there are more people on the planet now but how healthy are they and what conditions are they forced to inhabit?<br><a href=\"\"https://www.sciencefocus.com/the-human-body/virus-human-evolution/\"\">https://www.sciencefocus.com/the-human-body/virus-human-evolution/</a>\"",20201216,BBC
"Who wants to go to school with all this nonsense. My daughter hates having to go now . No breaks, no fresh air, wearing masks, Covid tests, no library, no after school clubs, limited food choice at canteen,.. world gone mad...time to homeschool folks!",20210629,BBC
Celebrities and the elite aren&#39;t self isolating. Mad world,20210629,BBC
"Dont take the piss, people lie to get out of school because school is shit - Simple as.",20210629,BBC
You&#39;re really pushing the needlecraft for the kids in a big way that&#39;s what this bs is all about.,20210629,BBC
People do not trust any of the “authorities” anymore.,20210629,BBC
Because you have traumatized them so much in the last year and a half.,20210629,BBC
Chaos? Probably the calmest schools have ever been,20210629,BBC
I doubt they are “isolating” 😂 hopfully they’re out with their mates,20210629,BBC
Because their parents have finally realised that the government offering for schooling is detrimental to a human beings development. Most are probably using the self isolation as an excuse to avoid the mass indoctrination of their children.,20210629,BBC
Nice to see Hancock has disappeared unscathed with all the cash he fleeced for a lovely early retirement 🙌,20210629,BBC
"These kids have the ultimate get out of school free card, just say the &quot;c&quot; word.",20210629,BBC
Because its as easy of saying &quot;self isolating&quot; and you can take time off with no questions asked,20210629,BBC
My wife and I work in schools - this is simply a &#39;casedemic&#39;.,20210629,BBC
"\"Oh no children have been missing their brainwashing and indoctrination sessions. <br><br>Well don’t worry Kids you have Big Tech and Mainstream Media like the BBC to help you with that, to make sure you obey authority no matter what and don’t question anything! <br><br>Although many kids are missing their friends and socialising, missing out on the school programming system is probably the best piece of news this entire year  <br><br><a href=\"\"http://www.youtube.com/results?search_query=%23defundthebbc\"\">#DefundtheBBC</a>\"",20210629,BBC
Hysterical parents fuelled by misleading and equally hysterical media coverage,20210629,BBC
"Remember, that testing and media are keeping this bullshi* alive. Without them you wouldn&#39;t know that there&#39;s anything different in the world.",20210629,BBC
"Oh very good, I&#39;m so proud with these kids. They can try by themselves. Wish all kids good health.",20210629,BBC
Hopefully thanks to Covid we may have a whole generation of future kids that are not brainwashed by the schools evil bs.,20210629,BBC
How come previously kids at school werent able to get covid and now there is a dramatic increase of pupils self isolating? All the lies.,20210629,BBC
18 months of attempted brainwashing hasn’t worked correctly and has just damaged these kids. Uk government and the ever more politicised education system is beyond a joke these days,20210629,BBC
So lockdown is over then because we all need to visit a car showroom 😂😂😂,20200525,Independent
I need a trim big man,20200525,Independent
Number one on the non-essential shop list got to be Barber shops!,20200525,Independent
Imagine an outdoor primark 😂,20200525,Independent
I need my dental hygiene trips more than a shopping trip bojo come on,20200525,Independent
Round up of comments: when are phone shops/gyms/barbers opening and we&#39;re all going to be forcibly microchipped.  Poor old Indie!,20200525,Independent
Wave 2 of the virus supports boris,20200525,Independent
So I can visit all these shops all day but I cannot go see my kids and grandkids,20200525,Independent
"Dominic Cummings needs a new car for his tour, hence the car show rooms can open. Otherwise who the hell can afford to buy a car! We all broke ASF",20200525,Independent
"So I can now go to a non-essential department store to buy clothes that god knows how many dirty hands have been touching to see if it clothing looks good on them, but I still can’t visit my family? Thanks Boris, you backwards twat.",20200525,Independent
"Yet again, not one of the brilliantly incisive and perfectly valid questions were answered - just loads of waffle in reply! :(",20200525,Independent
bruh what about dentistsssss,20200525,Independent
I&#39;m just excited to get a frying pan from TK max 😄,20200525,Independent
There is obviously something scary behind this,20200525,Independent
People are are not going to listen to lockdown rules anymore now due to what happen,20200525,Independent
"My local hospital closed doors to new patients, so of course that means it&#39;s a great time for shops to open /facepalm",20200525,Independent
"car show rooms    who the hell gives him advice...and open markets ,,,yet i cant see my granchildren well fu",20200525,Independent
Pathetic lies. We are bored of this nonsense now. <br>Government and mainstream media are compulsive liars,20200525,Independent
Imagine how long the lines at the barbers shops will be god damn,20200525,Independent
Bruh my long ass hair is BREAKING <br>Girl needs a haircut innit<br><br>jesus christ i just said i need a haircut stop getting pressed lmao,20200525,Independent
So we cant see relatives but we can go school and see people from different households????,20201031,BBC
2020 will be remembered as the most depressing year in recent history....,20201031,BBC
Opening schools / universities defeats the whole purpose of a lockdown 🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️,20201031,BBC
The kids going to go school catch virus go home where everyone is isolating and infect everybody else. Bloody usless people with jam in their brains,20201031,BBC
"“No more than 6 kids can trick or treat.”<br><br><b>why are we in school then, 30 kids in a classroom. yup definitely safe from covid</b>",20201031,BBC
This lockdown is equivalent to cleaning your teeth and eating a bag of Monster Munch at the same time.,20201031,BBC
&quot;Schools and uni are open&quot; what&#39;s the point of this lockdown?,20201031,BBC
"Schools aren&#39;t closing, because they need to have a reason for the 3rd wave.",20201031,BBC
